Family	day_post_inf	term	estimate	std.error	statistic	p.value	signif
Marinifilaceae	-3	seq_depth	1.200145632535135e-7	1.4236251994511374e-7	0.8430207845420533	0.4013797985994524	ns
Marinifilaceae	-3	high_fat	8.150731131162359e-4	0.002167487736531622	0.3760450863821275	0.7077398435795104	ns
Marinifilaceae	-3	high_fiber	0.0018615483917826753	0.0027719085399882763	0.6715764120379486	0.5035182028498466	ns
Marinifilaceae	-3	purified_diet:seq_depth	-1.6367458326006455e-8	1.4821194326281662e-7	-0.11043278946139234	0.912304115725671	ns
Marinifilaceae	-3	high_fat:high_fiber	-0.005206180033839975	0.0032007295758464597	-1.6265604170771462	0.10721431046402301	ns
Marinifilaceae	0	purified_diet	-0.005971893122458405	0.005268916399030958	-1.1334196009556607	0.2599514976052431	ns
Marinifilaceae	0	seq_depth	1.6006087169251148e-8	1.1208275589216578e-7	0.14280597440564827	0.8867523645927321	ns
Marinifilaceae	0	high_fat	0.0014802507579464905	0.0019641835089754113	0.7536214163200273	0.452980337200217	ns
Marinifilaceae	0	high_fiber	0.0054991188081390825	0.0019252960094174384	2.856245886991176	0.005287690983194852	**
Marinifilaceae	0	purified_diet:seq_depth	6.08418037829446e-8	1.2190915254402918e-7	0.4990749464932155	0.6189051062610216	ns
Marinifilaceae	0	high_fat:high_fiber	-0.0037257913153014616	0.0027638323904488073	-1.3480525549150417	0.180915838000381	ns
Peptostreptococcaceae	-8	purified_diet	-0.04759139183996929	0.04587644424711934	-1.037381876930395	0.30246595740920534	ns
Peptostreptococcaceae	-8	seq_depth	-5.412662399143672e-9	1.0990497834716892e-6	-0.004924856435571191	0.9960819551336219	ns
Peptostreptococcaceae	-8	high_fat	-0.0014354948092566331	0.011380010281387552	-0.1261417849159979	0.8999141299110112	ns
Peptostreptococcaceae	-8	high_fiber	0.023448510721705715	0.01176831205951816	1.9925126562853726	0.0494862863611741	*
Peptostreptococcaceae	-8	purified_diet:seq_depth	2.2209554778429873e-6	1.2009851876330118e-6	1.8492779933616055	0.0678531152147107	ns
Peptostreptococcaceae	-8	high_fat:high_fiber	0.027247473103806742	0.016581696707974138	1.6432258763184007	0.10398759737709154	ns
Peptostreptococcaceae	-3	purified_diet	0.04834534033006041	0.03745886706179497	1.2906247337995111	0.2000332401958619	ns
Peptostreptococcaceae	-3	seq_depth	5.7245862188109065e-9	8.582504095299958e-7	0.006670065234161513	0.9946923845183928	ns
Peptostreptococcaceae	-3	high_fat	0.0031954274680272344	0.013066973233170541	0.2445422831291668	0.8073495892509057	ns
Peptostreptococcaceae	-3	high_fiber	-0.02928801879803376	0.016710800290285845	-1.7526401063544021	0.08295942169864252	ns
Peptostreptococcaceae	-3	purified_diet:seq_depth	-3.629344495845691e-7	8.935143958648002e-7	-0.406187579365521	0.6855379109617457	ns
Peptostreptococcaceae	-3	high_fat:high_fiber	-0.007337491853776065	0.01929600199774547	-0.38025969600507775	0.7046197470610331	ns
Ruminococcaceae	-8	purified_diet	0.02000423986962108	0.01017406425951389	1.9661994812854533	0.05250117321939918	ns
Ruminococcaceae	-8	seq_depth	1.0097271191443878e-7	2.4373735377601587e-7	0.41426851629491457	0.6797089168183876	ns
Ruminococcaceae	-8	high_fat	-0.0015543587997629337	0.002523756096987307	-0.6158910528709269	0.5395930967688958	ns
Ruminococcaceae	-8	high_fiber	-0.013896082000991176	0.0026098701650590144	-5.324434214020358	7.975055607362232e-7	****
Ruminococcaceae	-8	purified_diet:seq_depth	-2.138903626942679e-7	2.6634366883108766e-7	-0.8030615619022463	0.42415306549080745	ns
Ruminococcaceae	-8	high_fat:high_fiber	0.0012466887723224164	0.00367733922293448	0.3390192464560208	0.7354216448212516	ns
Ruminococcaceae	-3	purified_diet	0.005521808295458969	0.005703036099190543	0.9682225746813533	0.3354444887766307	ns
Ruminococcaceae	-3	seq_depth	1.366840969088662e-7	1.3066687413743926e-7	1.0460501011533945	0.29824909838401475	ns
Ruminococcaceae	-3	high_fat	0.006308885392580379	0.0019894200199112267	3.1712184101082377	0.0020565160812184473	**
Ruminococcaceae	-3	high_fiber	-8.019657265506488e-4	0.0025441852564479887	-0.3152151457988938	0.7533045106497458	ns
Ruminococcaceae	-3	purified_diet:seq_depth	-1.5754638094615648e-7	1.360357441232021e-7	-1.1581248881431712	0.24977856672313473	ns
Ruminococcaceae	-3	high_fat:high_fiber	-0.0061637338255726174	0.0029377769429506607	-2.0980945610465076	0.03860822817262431	*
Ruminococcaceae	3	purified_diet	-0.029273038572192735	0.015029913844765045	-1.9476517879301487	0.05656829950215969	ns
Ruminococcaceae	3	seq_depth	-1.7077463793089673e-7	2.4655436206993643e-7	-0.6926449668023136	0.49144671473749657	ns
Ruminococcaceae	3	high_fat	5.621530922663315e-4	0.0045617135464833414	0.123232878728148	0.9023719232966634	ns
Ruminococcaceae	3	high_fiber	0.010735459102002487	0.005305434871217358	2.0234833453980716	0.04789347108879558	*
Ruminococcaceae	3	purified_diet:seq_depth	2.189831932010928e-7	2.654346276197414e-7	0.8249985887855054	0.4129363143952557	ns
Ruminococcaceae	3	high_fat:high_fiber	-0.014361147431329647	0.008103046700862208	-1.7723145332238481	0.08188099294109963	ns
Staphylococcaceae	-3	purified_diet	0.18701272539707303	0.13955407523268099	1.3400735527447938	0.1834864007072591	ns
Staphylococcaceae	-3	seq_depth	-5.976613630333456e-9	3.197436324554152e-6	-0.001869189257792907	0.9985126072969883	ns
Staphylococcaceae	-3	high_fat	-0.05630100604752986	0.04868138063644706	-1.156520322790067	0.2504305754724461	ns
Staphylococcaceae	-3	high_fiber	-0.11725733477797937	0.06225656203274155	-1.8834534216057768	0.06276375286124013	ns
Staphylococcaceae	-3	purified_diet:seq_depth	-1.3896281480250665e-6	3.3288133091771274e-6	-0.4174545157561204	0.6773081535680721	ns
Staphylococcaceae	-3	high_fat:high_fiber	0.03994689887171496	0.07188780456282964	0.5556839454848219	0.579761293914424	ns
Staphylococcaceae	0	purified_diet	0.17118630829817102	0.1140483620344222	1.5009975175838421	0.136743807163615	ns
Staphylococcaceae	0	seq_depth	-2.158707147515961e-9	2.4260879759178704e-6	-8.897893105872428e-4	0.9992919568070975	ns
Staphylococcaceae	0	high_fat	-0.004200363819798489	0.042515746117146404	-0.09879548645870997	0.9215132885231343	ns
Staphylococcaceae	0	high_fiber	-0.0079945077090519	0.04167400650840697	-0.19183439219934745	0.8482901651380348	ns
Staphylococcaceae	0	purified_diet:seq_depth	-3.901381259866221e-6	2.638785304547276e-6	-1.4784761962798496	0.142659404546499	ns
Staphylococcaceae	0	high_fat:high_fiber	-0.005714341446909109	0.059824550855720665	-0.09551833428203131	0.9241086469919628	ns
Staphylococcaceae	3	purified_diet	4.5518871234536605e-4	7.15008147411107e-4	0.6366203154376743	0.5270130092310077	ns
Staphylococcaceae	3	seq_depth	2.2169455164438156e-10	1.1729167544174197e-8	0.018901132651523583	0.9849883784827853	ns
Staphylococcaceae	3	high_fat	4.7715252577555276e-4	2.1701138047622607e-4	2.198744253543079	0.03212056650313784	*
Staphylococcaceae	3	high_fiber	-1.1054820218880278e-4	2.5239194300509375e-4	-0.4380021044751484	0.6631001997195143	ns
Staphylococcaceae	3	purified_diet:seq_depth	-7.618034677773814e-9	1.2627345925821919e-8	-0.6032965852464324	0.5487913829436571	ns
Staphylococcaceae	3	high_fat:high_fiber	-4.210149660460456e-4	3.8548087965169177e-4	-1.092181190482032	0.2795146213802302	ns
