group2	day_post_inf	Family	group1	.y.	n1	n2	statistic	p	p.adj	p.adj.signif	group1_rel_abun	group2_rel_abun	diff_means	stat_diff_means
HF/LF	0	Enterobacteriaceae	Chow	rel_abund	24	28	-2.596927210254877	0.009406185474541293	0.016978853803244154	*	0.1808544166304392	0.0655508728684209	0.11530354376201829	0.11530354376201829
HF/LF	0	Lachnospiraceae	HF/HF	rel_abund	18	28	1.2064064598530708	0.2276608064837938	0.3252297235482769	ns	0.003764683755814474	0.0057158811864629604	-0.0019511974306484865	0
HF/LF	0	Lachnospiraceae	Chow	rel_abund	24	28	-3.319337648723027	9.023125528325302e-4	0.0030077085094417674	**	0.018272963515286345	0.0057158811864629604	0.012557082328823384	0.012557082328823384
HF/LF	0	Staphylococcaceae	HF/HF	rel_abund	18	28	3.8838932870490632	1.0279703883392368e-4	3.4265679611307894e-4	***	1.0355535000872228e-4	0.09426498359001574	-0.09416142824000702	-0.09416142824000702
HF/LF	0	Staphylococcaceae	Chow	rel_abund	24	28	4.411479753543721	1.0266655574994186e-5	1.0266655574994186e-4	***	1.4050001676225288e-4	0.09426498359001574	-0.0941244835732535	-0.0941244835732535
HF/LF	3	Enterobacteriaceae	HF/HF	rel_abund	1	6	-0.8643915438750545	0.38737283657498756	0.5533897665356965	ns	0.32057920573205734	0.06281293646075257	0.25776626927130475	0
HF/LF	3	Enterobacteriaceae	Chow	rel_abund	14	6	2.9905523822397693	0.002784733628797498	0.02784733628797498	*	0.004695276281531761	0.06281293646075257	-0.05811766017922081	-0.05811766017922081
HF/LF	3	Enterococcaceae	HF/HF	rel_abund	1	6	-1.2219196199438351	0.22173802513948618	0.36956337523247695	ns	0.5103621035510354	0.13229693660659816	0.37806516694443726	0
HF/LF	3	Enterococcaceae	Chow	rel_abund	14	6	2.576032744446551	0.00999411813510676	0.04265001400393906	*	0.025015042005802804	0.13229693660659816	-0.10728189460079536	-0.10728189460079536
HF/LF	3	Lachnospiraceae	HF/HF	rel_abund	1	6	0.4752388728708521	0.6346167227802226	0.7440740209776269	ns	0.01942318800188013	0.05353142442347929	-0.03410823642159916	0
HF/LF	3	Lachnospiraceae	Chow	rel_abund	14	6	-1.975157556070355	0.04825027088453594	0.16083423628178647	ns	0.12438366400957225	0.05353142442347929	0.07085223958609296	0
LF/HF	-3	Enterococcaceae	HF/HF	rel_abund	19	18	-0.4824409035330043	0.6294927699154538	0.6294927699154538	ns	0.03770384237371365	1.08667711137445e-4	0.037595174662576204	0
LF/HF	-3	Enterococcaceae	HF/LF	rel_abund	28	18	-3.0751340903020132	0.00210407933223686	0.0105203966611843	*	0.016051469292137407	1.08667711137445e-4	0.015942801580999963	0.015942801580999963
LF/HF	-3	Enterococcaceae	Chow	rel_abund	23	18	0.8040113264924525	0.42139043367953316	0.46821159297725906	ns	4.917391304347828e-5	1.08667711137445e-4	-5.949379809396672e-5	0
LF/HF	-3	Lachnospiraceae	Chow	rel_abund	23	18	-0.9109394369448993	0.36232728499000616	0.40258587221111797	ns	0.011371679315677504	0.0029619323291086488	0.008409746986568855	0
LF/HF	-3	Lachnospiraceae	HF/HF	rel_abund	19	18	0.3829091792934488	0.7017871050488056	0.7017871050488056	ns	0.0010366825527118562	0.0029619323291086488	-0.0019252497763967925	0
LF/HF	-3	Lachnospiraceae	HF/LF	rel_abund	28	18	-4.26198822044967	2.0261612595765508e-5	1.0130806297882754e-4	***	0.06456708810693511	0.0029619323291086488	0.06160515577782646	0.06160515577782646
LF/HF	-3	Staphylococcaceae	HF/HF	rel_abund	19	18	-1.120582109068518	0.26246578397930337	0.3280822299741292	ns	5.1694762113179e-4	2.5911418894300096e-4	2.5783343218878905e-4	0
LF/HF	-3	Staphylococcaceae	Chow	rel_abund	23	18	0.21205695021180673	0.8320626046289091	0.8320626046289091	ns	1.753915217456522e-4	2.5911418894300096e-4	-8.372266719734877e-5	0
LF/HF	-3	Staphylococcaceae	HF/LF	rel_abund	28	18	-4.588919551302489	4.455460829133103e-6	2.2277304145665515e-5	****	0.10229675258486036	2.5911418894300096e-4	0.10203763839591735	0.10203763839591735
LF/HF	0	Enterobacteriaceae	HF/HF	rel_abund	18	17	2.9415445237952884	0.0032657989064352024	0.008164497266088006	**	0.05634904560606761	0.2615110049364585	-0.2051619593303909	-0.2051619593303909
LF/HF	0	Enterobacteriaceae	Chow	rel_abund	24	17	0.6109638983742773	0.5412234807607766	0.7249585497991262	ns	0.1808544166304392	0.2615110049364585	-0.08065658830601932	0
LF/HF	0	Enterobacteriaceae	HF/LF	rel_abund	28	17	2.9793966911255336	0.0028881660259583827	0.008164497266088006	**	0.0655508728684209	0.2615110049364585	-0.1959601320680376	-0.1959601320680376
LF/HF	0	Lachnospiraceae	HF/LF	rel_abund	28	17	0.7687741985387574	0.44202736833746414	0.49114152037496017	ns	0.0057158811864629604	0.009526050819850496	-0.0038101696333875355	0
LF/HF	0	Lachnospiraceae	Chow	rel_abund	24	17	-2.1671147783438807	0.030226103343296794	0.07556525835824199	ns	0.018272963515286345	0.009526050819850496	0.008746912695435849	0
LF/HF	0	Lachnospiraceae	HF/HF	rel_abund	18	17	1.7765868237367661	0.07563624512386893	0.15127249024773787	ns	0.003764683755814474	0.009526050819850496	-0.005761367064036022	0
LF/HF	0	Staphylococcaceae	HF/HF	rel_abund	18	17	-0.1322028490352427	0.8948238476984137	0.977123029631011	ns	1.0355535000872228e-4	0.0020226499076153605	-0.0019190945576066383	0
LF/HF	0	Staphylococcaceae	Chow	rel_abund	24	17	0.028675959989051637	0.977123029631011	0.977123029631011	ns	1.4050001676225288e-4	0.0020226499076153605	-0.0018821498908531077	0
LF/HF	0	Staphylococcaceae	HF/LF	rel_abund	28	17	-3.9615896059962457	7.445243069120106e-5	3.4265679611307894e-4	***	0.09426498359001574	0.0020226499076153605	0.09224233368240038	0.09224233368240038
LF/HF	3	Enterobacteriaceae	Chow	rel_abund	14	2	1.147754183868889	0.2510700559932918	0.4441293717200263	ns	0.004695276281531761	0.095766	-0.09107072371846825	0
LF/HF	3	Enterobacteriaceae	HF/LF	rel_abund	6	2	-0.7245829894591906	0.4687078976836808	0.585884872104601	ns	0.06281293646075257	0.095766	-0.03295306353924743	0
LF/HF	3	Enterobacteriaceae	HF/HF	rel_abund	1	2	-1.245377013132984	0.21299319882295006	0.4441293717200263	ns	0.32057920573205734	0.095766	0.22481320573205732	0
LF/HF	3	Enterococcaceae	HF/HF	rel_abund	1	2	-0.8082238591204871	0.41896172515934094	0.59851675022763	ns	0.5103621035510354	0.17337199999999992	0.3369901035510355	0
LF/HF	3	Enterococcaceae	Chow	rel_abund	14	2	2.0993127578566133	0.03578933952782689	0.08947334881956723	ns	0.025015042005802804	0.17337199999999992	-0.14835695799419713	0
LF/HF	3	Enterococcaceae	HF/LF	rel_abund	6	2	0.4041119295602435	0.6861304128656966	0.6861304128656966	ns	0.13229693660659816	0.17337199999999992	-0.04107506339340175	0
LF/HF	3	Lachnospiraceae	HF/HF	rel_abund	1	2	-0.42660559907806056	0.6696666188798641	0.7440740209776269	ns	0.01942318800188013	0.006092999999999842	0.013330188001880287	0
LF/HF	3	Lachnospiraceae	HF/LF	rel_abund	6	2	-1.2685903341005484	0.20458721354745002	0.40917442709490004	ns	0.05353142442347929	0.006092999999999842	0.047438424423479446	0
LF/HF	3	Lachnospiraceae	Chow	rel_abund	14	2	-2.6451928881014126	0.00816443619437865	0.040822180971893246	*	0.12438366400957225	0.006092999999999842	0.11829066400957242	0.11829066400957242
LF/LF	-3	Enterococcaceae	HF/LF	rel_abund	28	27	-1.293719767002733	0.19576223497525264	0.24470279371906578	ns	0.016051469292137407	0.014813434076345373	0.0012380352157920337	0
LF/LF	-3	Enterococcaceae	Chow	rel_abund	23	27	2.936002686166	0.0033247144348043903	0.011082381449347967	*	4.917391304347828e-5	0.014813434076345373	-0.014764260163301894	-0.014764260163301894
LF/LF	-3	Enterococcaceae	HF/HF	rel_abund	19	27	1.4072402665583263	0.15935615521343308	0.24470279371906578	ns	0.03770384237371365	0.014813434076345373	0.022890408297368277	0
LF/LF	-3	Enterococcaceae	LF/HF	rel_abund	18	27	1.9063298271193976	0.056607426755601875	0.11321485351120375	ns	1.08667711137445e-4	0.014813434076345373	-0.014704766365207927	0
LF/LF	-3	Lachnospiraceae	Chow	rel_abund	23	27	1.8367085305027981	0.06625293527100105	0.10756735497027962	ns	0.011371679315677504	0.031961887492067	-0.020590208176389495	0
LF/LF	-3	Lachnospiraceae	HF/HF	rel_abund	19	27	3.1183634854892843	0.0018185836779976523	0.004546459194994131	**	0.0010366825527118562	0.031961887492067	-0.030925204939355144	-0.030925204939355144
LF/LF	-3	Lachnospiraceae	LF/HF	rel_abund	18	27	2.6548311539650173	0.007934811414607824	0.015869622829215647	*	0.0029619323291086488	0.031961887492067	-0.02899995516295835	-0.02899995516295835
LF/LF	-3	Lachnospiraceae	HF/LF	rel_abund	28	27	-1.7786500780981855	0.07529714847919573	0.10756735497027962	ns	0.06456708810693511	0.031961887492067	0.03260520061486811	0
LF/LF	-3	Staphylococcaceae	HF/HF	rel_abund	19	27	2.729316826213235	0.006346569657757615	0.010577616096262692	*	5.1694762113179e-4	0.13894847775706143	-0.13843153013592963	-0.13843153013592963
LF/LF	-3	Staphylococcaceae	LF/HF	rel_abund	18	27	3.8971533720253513	9.732998431263947e-5	2.4332496078159868e-4	***	2.5911418894300096e-4	0.13894847775706143	-0.13868936356811842	-0.13868936356811842
LF/LF	-3	Staphylococcaceae	Chow	rel_abund	23	27	4.41441393131932	1.0128400107873418e-5	3.3761333692911394e-5	****	1.753915217456522e-4	0.13894847775706143	-0.13877308623531578	-0.13877308623531578
LF/LF	-3	Staphylococcaceae	HF/LF	rel_abund	28	27	-0.7433059165004149	0.4572964903662142	0.5081072115180159	ns	0.10229675258486036	0.13894847775706143	-0.03665172517220107	0
LF/LF	0	Enterobacteriaceae	HF/HF	rel_abund	18	28	-0.22891314440736105	0.8189364240489974	0.8189364240489974	ns	0.05634904560606761	0.02012175761694226	0.03622728798912535	0
LF/LF	0	Enterobacteriaceae	LF/HF	rel_abund	17	28	-3.460455726809887	5.392619009524606e-4	0.005392619009524606	**	0.2615110049364585	0.02012175761694226	0.24138924731951625	0.24138924731951625
LF/LF	0	Enterobacteriaceae	Chow	rel_abund	24	28	-3.1286485882759423	0.0017561219475687032	0.008164497266088006	**	0.1808544166304392	0.02012175761694226	0.16073265901349693	0.16073265901349693
LF/LF	0	Enterobacteriaceae	HF/LF	rel_abund	28	28	-0.553433156907865	0.579966839839301	0.7249585497991262	ns	0.0655508728684209	0.02012175761694226	0.045429115251478636	0
LF/LF	0	Lachnospiraceae	LF/HF	rel_abund	17	28	-1.459492383105385	0.14442963554928506	0.24071605924880846	ns	0.009526050819850496	0.006433390783119824	0.003092660036730672	0
LF/LF	0	Lachnospiraceae	HF/HF	rel_abund	18	28	0.5034312294576323	0.6146611196531866	0.6146611196531866	ns	0.003764683755814474	0.006433390783119824	-0.00266870702730535	0
LF/LF	0	Lachnospiraceae	HF/LF	rel_abund	28	28	-0.7946349970842294	0.42682585442428983	0.49114152037496017	ns	0.0057158811864629604	0.006433390783119824	-7.175095966568635e-4	0
LF/LF	0	Lachnospiraceae	Chow	rel_abund	24	28	-4.082798258915077	4.449664864045903e-5	2.2248324320229515e-4	***	0.018272963515286345	0.006433390783119824	0.011839572732166521	0.011839572732166521
LF/LF	0	Staphylococcaceae	Chow	rel_abund	24	28	3.080311240720981	0.002067843814963369	0.005169609537408423	**	1.4050001676225288e-4	0.035974657323915436	-0.03583415730715318	-0.03583415730715318
LF/LF	0	Staphylococcaceae	HF/LF	rel_abund	28	28	-1.385524116351497	0.16589226354525755	0.2369889479217965	ns	0.09426498359001574	0.035974657323915436	0.058290326266100305	0
LF/LF	0	Staphylococcaceae	HF/HF	rel_abund	18	28	2.658186970961163	0.007856229480601376	0.013093715801002293	*	1.0355535000872228e-4	0.035974657323915436	-0.035871101973906715	-0.035871101973906715
LF/LF	0	Staphylococcaceae	LF/HF	rel_abund	17	28	2.757254652424918	0.0058288937644005055	0.011657787528801011	*	0.0020226499076153605	0.035974657323915436	-0.03395200741630008	-0.03395200741630008
LF/LF	3	Enterobacteriaceae	LF/HF	rel_abund	2	8	0.43848403923759843	0.6610354377103902	0.6610354377103902	ns	0.095766	0.029494608419757973	0.06627139158024203	0
LF/LF	3	Enterobacteriaceae	Chow	rel_abund	14	8	2.7397686704148057	0.006148244115971383	0.030741220579856916	*	0.004695276281531761	0.029494608419757973	-0.024799332138226212	-0.024799332138226212
LF/LF	3	Enterobacteriaceae	HF/HF	rel_abund	1	8	-1.1112108012884825	0.2664776230320158	0.4441293717200263	ns	0.32057920573205734	0.029494608419757973	0.29108459731229935	0
LF/LF	3	Enterobacteriaceae	HF/LF	rel_abund	6	8	-0.45359160223146394	0.6501227989192666	0.6610354377103902	ns	0.06281293646075257	0.029494608419757973	0.033318328040994605	0
LF/LF	3	Enterococcaceae	LF/HF	rel_abund	2	8	0.43475521477515777	0.6637401156811281	0.6861304128656966	ns	0.17337199999999992	0.20398730889631306	-0.030615308896313143	0
LF/LF	3	Enterococcaceae	HF/HF	rel_abund	1	8	-0.6092091206541248	0.5423858356055536	0.677982294506942	ns	0.5103621035510354	0.20398730889631306	0.30637479465472234	0
LF/LF	3	Enterococcaceae	HF/LF	rel_abund	6	8	1.247376278692665	0.2122595602207902	0.36956337523247695	ns	0.13229693660659816	0.20398730889631306	-0.0716903722897149	0
LF/LF	3	Enterococcaceae	Chow	rel_abund	14	8	4.35610108024159	1.3239965350590885e-5	1.3239965350590884e-4	***	0.025015042005802804	0.20398730889631306	-0.17897226689051027	-0.17897226689051027
LF/LF	3	Lachnospiraceae	HF/LF	rel_abund	6	8	-0.6831558797518498	0.4945083485211607	0.7064404978873725	ns	0.05353142442347929	0.04483460899597724	0.008696815427502044	0
LF/LF	3	Lachnospiraceae	Chow	rel_abund	14	8	-3.007032119045881	0.0026381188725017935	0.026381188725017934	*	0.12438366400957225	0.04483460899597724	0.07954905501359501	0.07954905501359501
LF/LF	3	Lachnospiraceae	HF/HF	rel_abund	1	8	0.13611363175726096	0.8917314512392376	0.8917314512392376	ns	0.01942318800188013	0.04483460899597724	-0.025411420994097114	0
LF/LF	3	Lachnospiraceae	LF/HF	rel_abund	2	8	0.8435101522154326	0.39894319030371017	0.6649053171728503	ns	0.006092999999999842	0.04483460899597724	-0.0387416089959774	0
