group2	day_post_inf	Family	group1	.y.	n1	n2	statistic	p	p.adj	p.adj.signif	group1_rel_abun	group2_rel_abun	diff_means	stat_diff_means
LF/HF	-15	Bacteroidaceae	Chow	rel_abund	20	19	-2.1101063390926567	0.034849197402555425	0.08292960099074305	ns	0.018290590629239368	0.005086224853170091	0.013204365776069277	0
LF/HF	-15	Bacteroidaceae	HF/HF	rel_abund	15	19	0.06431877434625304	0.9487164046394146	0.9487164046394146	ns	0.0051458464207119175	0.005086224853170091	5.962156754182619e-5	0
LF/HF	-15	Bacteroidaceae	HF/LF	rel_abund	27	19	-2.03582364992893	0.041768066718667306	0.08292960099074305	ns	0.014735987467805637	0.005086224853170091	0.009649762614635547	0
LF/HF	-3	Enterococcaceae	HF/HF	rel_abund	19	18	-0.49983957320418065	0.617188043406704	0.617188043406704	ns	0.037700842373713635	1.0566771113744498e-4	0.03759517466257619	0
LF/HF	-3	Enterococcaceae	Chow	rel_abund	18	18	0.5666877773635953	0.5709263264365637	0.617188043406704	ns	5.788888888888889e-5	1.0566771113744498e-4	-4.777882224855609e-5	0
LF/HF	-3	Enterococcaceae	HF/LF	rel_abund	23	18	-3.8484591176841296	1.1886312844265943e-4	5.943156422132971e-4	***	0.019536397399123797	1.0566771113744498e-4	0.019430729687986353	0.019430729687986353
LF/HF	-3	Lachnospiraceae	HF/HF	rel_abund	19	18	0.3666906203435109	0.7138498038227776	0.7138498038227776	ns	0.0010176825527118411	0.00294293232910865	-0.001925249776396809	0
LF/HF	-3	Lachnospiraceae	HF/LF	rel_abund	23	18	-5.584576460011769	2.3427043438965715e-8	1.1713521719482858e-7	****	0.0784489768258343	0.00294293232910865	0.07550604449672564	0.07550604449672564
LF/HF	-3	Lachnospiraceae	Chow	rel_abund	18	18	-1.4870794389776205	0.13699383126937859	0.15221536807708733	ns	0.014249533792245545	0.00294293232910865	0.011306601463136895	0
LF/HF	-3	Lactobacillaceae	Chow	rel_abund	18	18	-1.6947307193832069	0.09012651535977342	0.15021085893295572	ns	0.254950743563266	0.1313660378224929	0.12358470574077313	0
LF/HF	-3	Lactobacillaceae	HF/HF	rel_abund	19	18	-3.5556887790422995	3.769901354460285e-4	0.003769901354460285	**	0.4297378088517624	0.1313660378224929	0.2983717710292695	0.2983717710292695
LF/HF	-3	Lactobacillaceae	HF/LF	rel_abund	23	18	-2.6017648447187116	0.009274542238212625	0.030915140794042086	*	0.37976603668576636	0.1313660378224929	0.24839999886327346	0.24839999886327346
LF/HF	-3	Marinifilaceae	HF/LF	rel_abund	23	18	2.0017266941166527	0.04531413379519827	0.11328533448799567	ns	1.9191304347826089e-4	0.005937035548300327	-0.005745122504822066	0
LF/HF	-3	Marinifilaceae	HF/HF	rel_abund	19	18	0.7806602034738847	0.4350023728335133	0.5176001033469191	ns	3.1221289476052655e-4	0.005937035548300327	-0.005624822653539801	0
LF/HF	-3	Marinifilaceae	Chow	rel_abund	18	18	-0.7292641569285668	0.4658400930122271	0.5176001033469191	ns	0.0023035287172500454	0.005937035548300327	-0.003633506831050282	0
LF/HF	-3	Muribaculaceae	Chow	rel_abund	18	18	-1.8358231262167015	0.06638381999806901	0.16595954999517254	ns	0.0639388294078577	0.01828378914642703	0.04565504026143066	0
LF/HF	-3	Muribaculaceae	HF/LF	rel_abund	23	18	0.7107312564793501	0.4772507867337446	0.5965634834171808	ns	0.006566380635349452	0.01828378914642703	-0.011717408511077576	0
LF/HF	-3	Muribaculaceae	HF/HF	rel_abund	19	18	0.2850008051805073	0.775643525052404	0.775643525052404	ns	0.015178937404263038	0.01828378914642703	-0.0031048517421639905	0
LF/HF	-3	Ruminococcaceae	HF/LF	rel_abund	23	18	-2.73988327516418	0.006146100755916455	0.030730503779582276	*	0.008273495989654055	2.1689232787705845e-4	0.008056603661776997	0.008056603661776997
LF/HF	-3	Ruminococcaceae	HF/HF	rel_abund	19	18	0.4800247707116907	0.6312097795496383	0.697697447282533	ns	6.103685157923158e-4	2.1689232787705845e-4	3.9347618791525733e-4	0
LF/HF	-3	Ruminococcaceae	Chow	rel_abund	18	18	-2.047251895764686	0.040633358384975844	0.08126671676995169	ns	0.0020668759116206597	2.1689232787705845e-4	0.0018499835837436013	0
LF/HF	-3	Staphylococcaceae	HF/LF	rel_abund	23	18	-5.230312309312672	1.692239095872276e-7	8.461195479361381e-7	****	0.12448056887286839	2.571141889430009e-4	0.12422345468392539	0.12422345468392539
LF/HF	-3	Staphylococcaceae	HF/HF	rel_abund	19	18	-1.0256854679639489	0.30503986637083835	0.38129983296354797	ns	5.149476211317901e-4	2.571141889430009e-4	2.5783343218878916e-4	0
LF/HF	-3	Staphylococcaceae	Chow	rel_abund	18	18	0.3889325273128676	0.6973260595183475	0.6973260595183475	ns	7.211162222822228e-5	2.571141889430009e-4	-1.8500256671477865e-4	0
LF/HF	-3	Tannerellaceae	HF/HF	rel_abund	19	18	1.959250453769978	0.05008346305196178	0.06834640723998786	ns	0.38174091464193094	0.6137878859295536	-0.23204697128762264	0
LF/HF	-3	Tannerellaceae	Chow	rel_abund	18	18	2.7000875523056203	0.006932123068005117	0.013864246136010235	*	0.3011277776171918	0.6137878859295536	-0.3126601083123618	-0.3126601083123618
LF/HF	-3	Tannerellaceae	HF/LF	rel_abund	23	18	6.4367019343114045	1.2209736432412387e-10	1.2209736432412388e-9	****	0.04546757348908093	0.6137878859295536	-0.5683203124404727	-0.5683203124404727
LF/HF	-8	Bacteroidaceae	HF/HF	rel_abund	18	17	1.1173892745027394	0.2638279190396989	0.42161564848462113	ns	0.004219252682119424	0.014472331317584774	-0.01025307863546535	0
LF/HF	-8	Bacteroidaceae	Chow	rel_abund	17	17	-1.046931973625959	0.2951309539392348	0.42161564848462113	ns	0.01795566682048117	0.014472331317584774	0.003483335502896397	0
LF/HF	-8	Bacteroidaceae	HF/LF	rel_abund	20	17	-0.3605382018093383	0.7184446938429023	0.7184446938429023	ns	0.009309936602835769	0.014472331317584774	-0.0051623947147490055	0
LF/HF	-8	Lachnospiraceae	HF/LF	rel_abund	20	17	-1.4313096206398497	0.15234149787809564	0.2246943425281834	ns	0.1704498577262101	0.1526032723936888	0.017846585332521314	0
LF/HF	-8	Lachnospiraceae	HF/HF	rel_abund	18	17	0.18687921000130142	0.8517553400412627	0.9463948222680697	ns	0.137992402121144	0.1526032723936888	-0.01461087027254479	0
LF/HF	-8	Lachnospiraceae	Chow	rel_abund	17	17	-1.3406895328272377	0.18002127438665969	0.2250265929833246	ns	0.19010892900366205	0.1526032723936888	0.037505656609973265	0
LF/HF	-8	Lactobacillaceae	HF/HF	rel_abund	18	17	2.6231110568573515	0.008713086583935235	0.012447266548478908	*	0.050891513092890805	0.17612349708910147	-0.12523198399621066	-0.12523198399621066
LF/HF	-8	Lactobacillaceae	HF/LF	rel_abund	20	17	3.3468795468088968	8.172671408469479e-4	0.00204316785211737	**	0.05335457187449234	0.17612349708910147	-0.12276892521460912	-0.12276892521460912
LF/HF	-8	Lactobacillaceae	Chow	rel_abund	17	17	-2.9990780070827303	0.0027079796403767383	0.004624589046180675	**	0.4075083845454106	0.17612349708910147	0.23138488745630914	0.23138488745630914
LF/HF	-8	Marinifilaceae	Chow	rel_abund	17	17	1.028249480495398	0.3038324884601489	0.434046412085927	ns	0.002480953403245945	0.039341366293115076	-0.03686041288986913	0
LF/HF	-8	Marinifilaceae	HF/LF	rel_abund	20	17	-2.539925731056313	0.011087601074115157	0.027719002685287895	*	0.13053232169938103	0.039341366293115076	0.09119095540626596	0.09119095540626596
LF/HF	-8	Marinifilaceae	HF/HF	rel_abund	18	17	0.11495678386863786	0.9084793763568622	0.9084793763568622	ns	0.03266823163918381	0.039341366293115076	-0.0066731346539312675	0
LF/HF	-8	Muribaculaceae	HF/LF	rel_abund	20	17	3.703303059541506	2.1281040074084225e-4	4.256208014816845e-4	***	0.0706765599671615	0.18031525314278912	-0.10963869317562762	-0.10963869317562762
