Family	day_post_inf	term	estimate	std.error	statistic	p.value	signif
Muribaculaceae	0	seq_depth	-1.121654642589548e-6	4.3714799901528753e-7	-2.5658464527257796	0.011890843840242533	*
Muribaculaceae	0	high_fat	-0.0018748568018084422	0.007660758194360594	-0.24473514947758085	0.8072006882156302	ns
Muribaculaceae	0	high_fiber	0.00814741776037294	0.0075090881851503375	1.085007601386935	0.28072291375499736	ns
Muribaculaceae	0	purified_diet:seq_depth	1.0176614461143538e-6	4.7547315973872124e-7	2.140313128660243	0.034946018412914275	*
Muribaculaceae	0	high_fat:high_fiber	-0.0018417007226555772	0.010779568984373846	-0.1708510540008902	0.864712049660012	ns
Muribaculaceae	3	purified_diet	-0.06632968267733139	0.02733154768671899	-2.426854250539294	0.018534348825763932	*
Muribaculaceae	3	seq_depth	-6.522887939442246e-7	4.483533554405678e-7	-1.4548542706974115	0.15139342982871515	ns
Muribaculaceae	3	high_fat	-2.421156598293677e-6	0.008295369661901801	-2.9186843949985e-4	0.9997681787548185	ns
Muribaculaceae	3	high_fiber	7.18533962685935e-5	0.009647809540303205	0.0074476383440645055	0.9940846479614902	ns
Muribaculaceae	3	purified_diet:seq_depth	6.523322590490663e-7	4.826866778762215e-7	1.3514610801343643	0.18208048383523487	ns
Muribaculaceae	3	high_fat:high_fiber	-7.228041677637686e-5	0.01473520138569957	-0.0049052886950377616	0.9961039106920087	ns
Ruminococcaceae	-8	purified_diet	0.02000423986962104	0.010174064259513874	1.9661994812854524	0.052501173219399254	+
Ruminococcaceae	-8	seq_depth	1.0097271191443924e-7	2.4373735377601576e-7	0.4142685162949166	0.6797089168183861	ns
Ruminococcaceae	-8	high_fat	-0.0015543587997629274	0.002523756096987302	-0.6158910528709256	0.5395930967688964	ns
Ruminococcaceae	-8	high_fiber	-0.013896082000991156	0.0026098701650590092	-5.324434214020361	7.975055607362153e-7	****
Ruminococcaceae	-8	purified_diet:seq_depth	-2.138903626942679e-7	2.663436688310875e-7	-0.8030615619022468	0.4241530654908072	ns
Ruminococcaceae	-8	high_fat:high_fiber	0.001246688772322412	0.003677339222934473	0.3390192464560203	0.735421644821252	ns
Ruminococcaceae	-3	purified_diet	0.005521808295459058	0.005703036099190534	0.9682225746813703	0.33544448877662225	ns
Ruminococcaceae	-3	seq_depth	1.3668409690886832e-7	1.3066687413743918e-7	1.0460501011534113	0.2982490983840071	ns
Ruminococcaceae	-3	high_fat	0.006308885392580364	0.001989420019911225	3.1712184101082332	0.002056516081218476	**
Ruminococcaceae	-3	high_fiber	-8.019657265506574e-4	0.0025441852564479857	-0.31521514579889753	0.7533045106497429	ns
Ruminococcaceae	-3	purified_diet:seq_depth	-1.5754638094615838e-7	1.3603574412320185e-7	-1.1581248881431871	0.24977856672312815	ns
Ruminococcaceae	-3	high_fat:high_fiber	-0.006163733825572599	0.002937776942950658	-2.098094561046503	0.038608228172624735	*
Ruminococcaceae	3	purified_diet	-0.029273038572192617	0.015029913844764983	-1.947651787930149	0.056568299502159636	+
Ruminococcaceae	3	seq_depth	-1.7077463793089477e-7	2.4655436206993563e-7	-0.6926449668023079	0.49144671473750035	ns
Ruminococcaceae	3	high_fat	5.62153092266327e-4	0.004561713546483335	0.12323287872814716	0.902371923296664	ns
Ruminococcaceae	3	high_fiber	0.010735459102002461	0.00530543487121735	2.02348334539807	0.04789347108879576	*
Ruminococcaceae	3	purified_diet:seq_depth	2.1898319320109076e-7	2.654346276197406e-7	0.8249985887855001	0.41293631439525846	ns
Ruminococcaceae	3	high_fat:high_fiber	-0.014361147431329609	0.008103046700862197	-1.7723145332238457	0.08188099294110002	+
Staphylococcaceae	-3	purified_diet	0.1870127253970728	0.1395540752326809	1.340073552744793	0.18348640070725933	ns
Staphylococcaceae	-3	seq_depth	-5.976613630338328e-9	3.197436324554153e-6	-0.0018691892577944304	0.9985126072969871	ns
Staphylococcaceae	-3	high_fat	-0.056301006047529814	0.048681380636447065	-1.1565203227900658	0.2504305754724466	ns
Staphylococcaceae	-3	high_fiber	-0.11725733477797928	0.062256562032741526	-1.8834534216057761	0.06276375286124025	+
Staphylococcaceae	-3	purified_diet:seq_depth	-1.389628148025061e-6	3.328813309177124e-6	-0.4174545157561192	0.677308153568073	ns
Staphylococcaceae	-3	high_fat:high_fiber	0.03994689887171492	0.07188780456282964	0.5556839454848214	0.5797612939144243	ns
Staphylococcaceae	0	purified_diet	0.17118630829817089	0.11404836203442201	1.5009975175838435	0.1367438071636146	ns
Staphylococcaceae	0	seq_depth	-2.158707147513763e-9	2.4260879759178695e-6	-8.89789310586337e-4	0.9992919568070981	ns
Staphylococcaceae	0	high_fat	-0.0042003638197985	0.04251574611714639	-0.09879548645871028	0.9215132885231342	ns
Staphylococcaceae	0	high_fiber	-0.007994507709051902	0.041674006508406955	-0.19183439219934753	0.8482901651380347	ns
Staphylococcaceae	0	purified_diet:seq_depth	-3.901381259866224e-6	2.6387853045472766e-6	-1.4784761962798503	0.14265940454649878	ns
Staphylococcaceae	0	high_fat:high_fiber	-0.005714341446909118	0.05982455085572065	-0.09551833428203148	0.9241086469919626	ns
Staphylococcaceae	3	purified_diet	4.551887123453654e-4	7.15008147411105e-4	0.6366203154376752	0.5270130092310072	ns
Staphylococcaceae	3	seq_depth	2.2169455164437223e-10	1.1729167544174174e-8	0.018901132651522823	0.984988378482786	ns
Staphylococcaceae	3	high_fat	4.7715252577555255e-4	2.1701138047622607e-4	2.1987442535430777	0.03212056650313795	*
Staphylococcaceae	3	high_fiber	-1.1054820218880275e-4	2.523919430050937e-4	-0.4380021044751484	0.6631001997195143	ns
Staphylococcaceae	3	purified_diet:seq_depth	-7.618034677773806e-9	1.26273459258219e-8	-0.6032965852464327	0.5487913829436568	ns
Staphylococcaceae	3	high_fat:high_fiber	-4.2101496604604534e-4	3.854808796516917e-4	-1.0921811904820313	0.2795146213802304	ns
Tannerellaceae	-8	purified_diet	0.08020312693821018	0.13198338032948317	0.6076759569120838	0.5450037434820796	ns
Tannerellaceae	-8	seq_depth	2.8101116197808067e-7	3.1618907688576714e-6	0.08887440538611789	0.9293883652672261	ns
Tannerellaceae	-8	high_fat	0.04964688544791575	0.03273950825463359	1.5164212321634143	0.1330801645156519	ns
Tannerellaceae	-8	high_fiber	0.0266585373638582	0.033856625810422473	0.7873949847551435	0.43321540568245176	ns
Tannerellaceae	-8	purified_diet:seq_depth	2.1147877769480786e-7	3.4551519279831018e-6	0.06120679556289606	0.951336537733469	ns
Tannerellaceae	-8	high_fat:high_fiber	-0.0669115342558584	0.04770440296828604	-1.402628061404338	0.16432749802492572	ns
Tannerellaceae	-3	purified_diet	-0.10615685202654335	0.19363913573864977	-0.54822002598597	0.5848543997208686	ns
Tannerellaceae	-3	seq_depth	-1.3383392036186057e-6	4.43662290358568e-6	-0.3016571912246496	0.7635869102015862	ns
Tannerellaceae	-3	high_fat	-0.2195990619536778	0.06754815620603472	-3.2510000907183745	0.0016022183506532398	**
Tannerellaceae	-3	high_fiber	0.19419353014961135	0.08638448462346719	2.248013992281859	0.026938105252171947	*
Tannerellaceae	-3	purified_diet:seq_depth	4.747054536584961e-6	4.6189158657648625e-6	1.0277421530385205	0.3067367877790221	ns
Tannerellaceae	-3	high_fat:high_fiber	0.028126168812408328	0.0997483758355731	0.28197119578941293	0.7785921168090096	ns
Tannerellaceae	0	purified_diet	0.025771745497865137	0.2010403656535747	0.12819189526482486	0.8982739160259368	ns
Tannerellaceae	0	seq_depth	-1.5611688340073813e-6	4.276620944709925e-6	-0.3650472777903098	0.7159049759269435	ns
Tannerellaceae	0	high_fat	-0.1410182946169153	0.07494523369696351	-1.8816179183203856	0.06301560783618727	+
Tannerellaceae	0	high_fiber	-0.19775743166674736	0.07346144527854678	-2.691989395483609	0.008423540306531807	**
Tannerellaceae	0	purified_diet:seq_depth	5.6431176284375605e-6	4.651556173576154e-6	1.2131676836440493	0.22813810167820245	ns
Tannerellaceae	0	high_fat:high_fiber	0.32083574018027017	0.10545657442642559	3.042349345456022	0.0030508570632249766	**
Tannerellaceae	3	purified_diet	0.04465086015524002	0.21479914900146452	0.20787261198570015	0.8360962600110948	ns
Tannerellaceae	3	seq_depth	-1.306202374788593e-6	3.523617480593033e-6	-0.3706992549511237	0.7122854971990691	ns
Tannerellaceae	3	high_fat	-0.16372014426487866	0.06519346670203051	-2.5112967993122455	0.014995806692087648	*
Tannerellaceae	3	high_fiber	0.013296249001140636	0.07582231722619703	0.1753606258362506	0.8614402893203736	ns
Tannerellaceae	3	purified_diet:seq_depth	1.8221578904797563e-6	3.793443709466083e-6	0.4803439908526335	0.6328878788852584	ns
Tannerellaceae	3	high_fat:high_fiber	0.19754867226364803	0.1158042257355029	1.705884832863091	0.09367134985762558	+
