group2	day_post_inf	Family	group1	.y.	n1	n2	statistic	p	p.adj	p.adj.signif	group1_rel_abun	group2_rel_abun	diff_means	stat_diff_means
LF/HF	-15	Ruminococcaceae	Chow	rel_abund	20	20	-1.512391510746033	0.13043429326739356	0.6521714663369678	ns	0.014848577959846794	0.010493276908095418	0.004355301051751376	0
LF/HF	-15	Tannerellaceae	HF/LF	rel_abund	20	20	0.16077675519642531	0.8722692337063612	0.9370120519104657	ns	0.025399011493622874	0.024518158082435862	8.808534111870124e-4	0
LF/HF	-15	Tannerellaceae	Chow	rel_abund	20	20	0.40875446236379276	0.6827198613725689	0.9370120519104657	ns	0.024904909194549425	0.024518158082435862	3.8675111211356264e-4	0
LF/HF	-15	Tannerellaceae	HF/HF	rel_abund	20	20	0.8365841329712296	0.40282636749667666	0.9370120519104657	ns	0.017148996337454907	0.024518158082435862	-0.0073691617449809545	0
LF/HF	3	Bacteroidaceae	HF/LF	rel_abund	19	19	-0.3842948958842737	0.7007598906026978	0.7007598906026978	ns	0.022729229309455094	0.04576146844701218	-0.023032239137557083	0
LF/HF	3	Bacteroidaceae	Chow	rel_abund	19	19	-3.123945605252805	0.0017844344145382168	0.01784434414538217	*	0.24120620580265786	0.04576146844701218	0.1954447373556457	0.1954447373556457
LF/HF	3	Bacteroidaceae	HF/HF	rel_abund	19	19	-1.2644541735547068	0.20606705909324816	0.34344509848874694	ns	0.11692218270339644	0.04576146844701218	0.07116071425638426	0
LF/HF	3	Enterobacteriaceae	HF/LF	rel_abund	19	19	0.020587166783777863	0.9835749777208752	0.9835749777208752	ns	0.2537193751430298	0.21924478255659174	0.034474592586438035	0
LF/HF	3	Enterobacteriaceae	Chow	rel_abund	19	19	1.5410964849571016	0.12329330523570874	0.4104845257539105	ns	0.0672822801999426	0.21924478255659174	-0.15196250235664915	0
LF/HF	3	Enterobacteriaceae	HF/HF	rel_abund	19	19	0.14999221513895403	0.8807707571966542	0.9835749777208752	ns	0.16671014503157283	0.21924478255659174	-0.05253463752501891	0
LF/HF	3	Enterococcaceae	HF/LF	rel_abund	19	19	2.0324388898585104	0.04210924441193256	0.18704928598661127	ns	0.11541611390930286	0.20319251197181384	-0.08777639806251099	0
LF/HF	3	Enterococcaceae	HF/HF	rel_abund	19	19	0.48918299927826653	0.6247121444314779	0.7137031227180299	ns	0.16715279481836176	0.20319251197181384	-0.03603971715345208	0
LF/HF	3	Enterococcaceae	Chow	rel_abund	19	19	2.39932613931721	0.016425277852839756	0.16425277852839756	ns	0.10804875016001599	0.20319251197181384	-0.09514376181179786	0
LF/HF	3	Lachnospiraceae	HF/LF	rel_abund	19	19	-1.0289225452295538	0.3035160731675029	0.3793950914593786	ns	5.995407028453184e-4	7.08371078326493e-4	-1.0883037548117466e-4	0
LF/HF	3	Lachnospiraceae	HF/HF	rel_abund	19	19	-2.2097041408092535	0.027125702190236446	0.05425140438047289	ns	0.005212757700373897	7.08371078326493e-4	0.004504386622047404	0
LF/HF	3	Lachnospiraceae	Chow	rel_abund	19	19	-5.677668984519708	1.3654261416465331e-8	1.3654261416465332e-7	****	0.014446645948990753	7.08371078326493e-4	0.013738274870664261	0.013738274870664261
LF/HF	3	Morganellaceae	HF/LF	rel_abund	19	19	-0.23149044591997814	0.8169338069428315	0.8952358866972545	ns	0.1060506601676939	0.09927317907853364	0.006777481089160264	0
LF/HF	3	Morganellaceae	HF/HF	rel_abund	19	19	0.3156687898908792	0.7522539183428045	0.8952358866972545	ns	0.07932947111141511	0.09927317907853364	-0.01994370796711853	0
LF/HF	3	Morganellaceae	Chow	rel_abund	19	19	0.8027006371510929	0.4221477845882064	0.8952358866972545	ns	0.07256650948157073	0.09927317907853364	-0.026706669596962912	0
LF/HF	3	Peptostreptococcaceae	HF/LF	rel_abund	19	19	5.1366859129865725	2.796257141359096e-7	1.398128570679548e-6	****	0.011421013720844132	0.06249595167796761	-0.05107493795712348	-0.05107493795712348
LF/HF	3	Peptostreptococcaceae	Chow	rel_abund	19	19	0.32837261544206386	0.7426299457935344	0.7783558845990237	ns	0.05064635498100475	0.06249595167796761	-0.01184959669696286	0
LF/HF	3	Peptostreptococcaceae	HF/HF	rel_abund	19	19	-0.2814622418074835	0.7783558845990237	0.7783558845990237	ns	0.06455766457122739	0.06249595167796761	0.002061712893259779	0
LF/HF	3	Ruminococcaceae	Chow	rel_abund	19	19	-5.382157255740479	7.359842328576137e-8	3.6799211642880683e-7	****	0.0018182218951382943	8.168410000331569e-5	0.0017365377951349785	0.0017365377951349785
LF/HF	3	Ruminococcaceae	HF/LF	rel_abund	19	19	-0.3934080731256647	0.6940181078973671	0.8090803909635621	ns	1.997775863302144e-4	8.168410000331569e-5	1.1809348632689872e-4	0
LF/HF	3	Ruminococcaceae	HF/HF	rel_abund	19	19	-0.4854823030061398	0.6273342630903368	0.8090803909635621	ns	4.7637993428573095e-4	8.168410000331569e-5	3.9469583428241526e-4	0
LF/HF	3	Tannerellaceae	HF/LF	rel_abund	19	19	-0.9445622574693497	0.3448824033949516	0.9418993093425918	ns	0.3334191773293939	0.1714303741764861	0.1619888031529078	0
LF/HF	3	Tannerellaceae	HF/HF	rel_abund	19	19	-0.8716793672325167	0.3833833192676547	0.9418993093425918	ns	0.18040430920623063	0.1714303741764861	0.008973935029744529	0
LF/HF	3	Tannerellaceae	Chow	rel_abund	19	19	-0.35275318874626926	0.7242734804559434	0.9418993093425918	ns	0.13095096724443125	0.1714303741764861	-0.040479406932054846	0
LF/LF	-15	Bacteroidaceae	HF/HF	rel_abund	20	20	0.9031888151724282	0.3664256930005512	0.9547010662631698	ns	0.020009933724025555	0.043630882102414434	-0.02362094837838888	0
LF/LF	-15	Bacteroidaceae	Chow	rel_abund	20	20	1.198571320763411	0.23069467532538715	0.9547010662631698	ns	0.02452943635102032	0.043630882102414434	-0.019101445751394115	0
LF/LF	-15	Bacteroidaceae	LF/HF	rel_abund	20	20	0.7441366967772838	0.4567937804505477	0.9547010662631698	ns	0.026512904824973357	0.043630882102414434	-0.017117977277441077	0
LF/LF	-15	Bacteroidaceae	HF/LF	rel_abund	20	20	0.9599931431706941	0.3370586659096191	0.9547010662631698	ns	0.026850315077328855	0.043630882102414434	-0.01678056702508558	0
LF/LF	-15	Enterobacteriaceae	LF/HF	rel_abund	20	20	0.2761104662841906	0.7824632221076697	0.9028702246844029	ns	3.930108810166461e-4	0.0018212687356785762	-0.0014282578546619303	0
LF/LF	-15	Enterobacteriaceae	HF/HF	rel_abund	20	20	1.0204082449633143	0.3075348852069205	0.8645998418365619	ns	0.002549965876876345	0.0018212687356785762	7.286971411977687e-4	0
LF/LF	-15	Enterobacteriaceae	HF/LF	rel_abund	20	20	0.9213686211874629	0.3568580055950192	0.8645998418365619	ns	7.258986965113079e-4	0.0018212687356785762	-0.0010953700391672684	0
LF/LF	-15	Enterobacteriaceae	Chow	rel_abund	20	20	-0.23709485691794674	0.8125832022159626	0.9028702246844029	ns	0.0011764140213171084	0.0018212687356785762	-6.448547143614678e-4	0
LF/LF	-15	Enterococcaceae	Chow	rel_abund	20	20	-1.1991085676376039	0.23048573310337295	0.8737334766509951	ns	8.725753196443893e-4	5.120254090542687e-4	3.605499105901206e-4	0
LF/LF	-15	Enterococcaceae	LF/HF	rel_abund	20	20	-1.0401905646976803	0.29825137421823433	0.8737334766509951	ns	6.63528981180728e-4	5.120254090542687e-4	1.5150357212645926e-4	0
LF/LF	-15	Enterococcaceae	HF/HF	rel_abund	20	20	-0.6934603764651203	0.4880206837033149	0.8737334766509951	ns	7.870180230189964e-4	5.120254090542687e-4	2.7499261396472774e-4	0
LF/LF	-15	Enterococcaceae	HF/LF	rel_abund	20	20	-0.44785982646705685	0.654254363263175	0.8737334766509951	ns	5.490329205791676e-4	5.120254090542687e-4	3.700751152489886e-5	0
LF/LF	-15	Lachnospiraceae	Chow	rel_abund	20	20	-1.2535099236595102	0.21002018985271692	0.5250504746317923	ns	0.24165282301477628	0.1861649033977936	0.055487919616982684	0
LF/LF	-15	Lachnospiraceae	HF/HF	rel_abund	20	20	-1.8584647129038823	0.06310304993922344	0.5250504746317923	ns	0.25682843188417104	0.1861649033977936	0.07066352848637744	0
LF/LF	-15	Lachnospiraceae	LF/HF	rel_abund	20	20	-0.5286541851955328	0.5970453644723122	0.7463067055903903	ns	0.19684582986088137	0.1861649033977936	0.01068092646308777	0
LF/LF	-15	Lachnospiraceae	HF/LF	rel_abund	20	20	-1.5369121672694865	0.12431481954252747	0.5250504746317923	ns	0.25165116389260656	0.1861649033977936	0.06548626049481296	0
LF/LF	-15	Morganellaceae	LF/HF	rel_abund	20	20	1.0679797261097332	0.28552965710735856	0.47588276184559763	ns	3.6500630012600255e-5	8.50063657296424e-5	-4.850573571704215e-5	0
LF/LF	-15	Morganellaceae	Chow	rel_abund	20	20	0.32254421258347665	0.7470404490622782	0.8300449434025313	ns	9.352710344546624e-5	8.50063657296424e-5	8.520737715823833e-6	0
LF/LF	-15	Morganellaceae	HF/HF	rel_abund	20	20	-1.3833562895246885	0.1665556461942693	0.47588276184559763	ns	1.4600455092919347e-4	8.50063657296424e-5	6.099818519955106e-5	0
LF/LF	-15	Morganellaceae	HF/LF	rel_abund	20	20	-0.07884414085373935	0.9371565939808534	0.9371565939808534	ns	1.0100711596251299e-4	8.50063657296424e-5	1.6000750232870588e-5	0
LF/LF	-15	Peptostreptococcaceae	Chow	rel_abund	20	20	-0.5593167686816133	0.5759455531538091	0.785858552387439	ns	0.010029669109667091	0.010279106127771	-2.494370181039089e-4	0
LF/LF	-15	Peptostreptococcaceae	LF/HF	rel_abund	20	20	0.3204418987238411	0.7486333680363342	0.8318148533737046	ns	0.005220592658034305	0.010279106127771	-0.0050585134697366954	0
LF/LF	-15	Peptostreptococcaceae	HF/LF	rel_abund	20	20	0.9118028572778392	0.3618725059880846	0.785858552387439	ns	0.005690981326338114	0.010279106127771	-0.004588124801432886	0
LF/LF	-15	Peptostreptococcaceae	HF/HF	rel_abund	20	20	-0.48357595625597827	0.6286868419099512	0.785858552387439	ns	0.0038337171819963376	0.010279106127771	-0.006445388945774662	0
LF/LF	-15	Ruminococcaceae	HF/LF	rel_abund	20	20	-1.084561840138597	0.27811576383956044	0.6590646099935404	ns	0.012109608472946742	0.009876588922068793	0.0022330195508779484	0
LF/LF	-15	Ruminococcaceae	HF/HF	rel_abund	20	20	-1.1308873458731599	0.25810251001257184	0.6590646099935404	ns	0.011888204320724677	0.009876588922068793	0.002011615398655884	0
LF/LF	-15	Ruminococcaceae	Chow	rel_abund	20	20	-1.964746449095297	0.04944359098869418	0.49443590988694175	ns	0.014848577959846794	0.009876588922068793	0.004971989037778001	0
LF/LF	-15	Ruminococcaceae	LF/HF	rel_abund	20	20	-0.4523549383492638	0.6510133040107325	0.7233481155674807	ns	0.010493276908095418	0.009876588922068793	6.166879860266244e-4	0
LF/LF	-15	Tannerellaceae	HF/LF	rel_abund	20	20	0.08175089247275855	0.9348448074224094	0.9370120519104657	ns	0.025399011493622874	0.020847908804488415	0.004551102689134459	0
LF/LF	-15	Tannerellaceae	HF/HF	rel_abund	20	20	0.7575582702475628	0.4487154697884655	0.9370120519104657	ns	0.017148996337454907	0.020847908804488415	-0.0036989124670335077	0
LF/LF	-15	Tannerellaceae	Chow	rel_abund	20	20	0.329728599640126	0.7416050417788649	0.9370120519104657	ns	0.024904909194549425	0.020847908804488415	0.004057000390061009	0
LF/LF	-15	Tannerellaceae	LF/HF	rel_abund	20	20	-0.07902586272366675	0.9370120519104657	0.9370120519104657	ns	0.024518158082435862	0.020847908804488415	0.0036702492779474467	0
LF/LF	3	Bacteroidaceae	Chow	rel_abund	19	20	-0.9309187334891164	0.3518956032612673	0.42085892270632663	ns	0.24120620580265786	0.21928701978693854	0.021919186015719322	0
LF/LF	3	Bacteroidaceae	HF/HF	rel_abund	19	20	0.9522614421463167	0.34096440731966554	0.42085892270632663	ns	0.11692218270339644	0.21928701978693854	-0.1023648370835421	0
LF/LF	3	Bacteroidaceae	HF/LF	rel_abund	19	20	1.8436333919470882	0.06523658618802249	0.13047317237604497	ns	0.022729229309455094	0.21928701978693854	-0.19655779047748345	0
LF/LF	3	Bacteroidaceae	LF/HF	rel_abund	19	20	2.232823961578411	0.025560555486128338	0.0852018516204278	ns	0.04576146844701218	0.21928701978693854	-0.17352555133992636	0
LF/LF	3	Enterobacteriaceae	Chow	rel_abund	19	20	2.163873426986959	0.030474064849052192	0.3047406484905219	ns	0.0672822801999426	0.17244122312034316	-0.10515894292040055	0
LF/LF	3	Enterobacteriaceae	LF/HF	rel_abund	19	20	0.6031443481966404	0.5464126660875748	0.7805895229822497	ns	0.21924478255659174	0.17244122312034316	0.04680355943624859	0
LF/LF	3	Enterobacteriaceae	HF/HF	rel_abund	19	20	0.7550473692239419	0.4502205605749597	0.7805895229822497	ns	0.16671014503157283	0.17244122312034316	-0.005731078088770325	0
LF/LF	3	Enterobacteriaceae	HF/LF	rel_abund	19	20	0.6239937824552895	0.5326316683365142	0.7805895229822497	ns	0.2537193751430298	0.17244122312034316	0.08127815202268662	0
LF/LF	3	Enterococcaceae	LF/HF	rel_abund	19	20	-1.6493187082527152	0.09908235890490937	0.24553740266639265	ns	0.20319251197181384	0.14715753876981752	0.056034973201996324	0
LF/LF	3	Enterococcaceae	HF/LF	rel_abund	19	20	0.40901216669882257	0.682530732470878	0.7137031227180299	ns	0.11541611390930286	0.14715753876981752	-0.031741424860514664	0
LF/LF	3	Enterococcaceae	HF/HF	rel_abund	19	20	-1.153903827175554	0.24853959995247307	0.4142326665874551	ns	0.16715279481836176	0.14715753876981752	0.01999525604854424	0
LF/LF	3	Enterococcaceae	Chow	rel_abund	19	20	0.7805733275066934	0.4350534842975357	0.6215049775679081	ns	0.10804875016001599	0.14715753876981752	-0.039108788609801534	0
LF/LF	3	Lachnospiraceae	HF/HF	rel_abund	19	20	-0.3155908235703856	0.7523131037200019	0.7523131037200019	ns	0.005212757700373897	0.0016248295126821781	0.0035879281876917187	0
LF/LF	3	Lachnospiraceae	LF/HF	rel_abund	19	20	1.922263549434935	0.05457260405165326	0.09095434008608877	ns	7.08371078326493e-4	0.0016248295126821781	-9.164584343556851e-4	0
LF/LF	3	Lachnospiraceae	Chow	rel_abund	19	20	-3.827735344458119	1.2932770560993183e-4	4.310923520331061e-4	***	0.014446645948990753	0.0016248295126821781	0.012821816436308576	0.012821816436308576
LF/LF	3	Lachnospiraceae	HF/LF	rel_abund	19	20	0.8802331822010412	0.3787330012000171	0.4208144457777968	ns	5.995407028453184e-4	0.0016248295126821781	-0.0010252888098368597	0
