group2	day_post_inf	Family	group1	.y.	n1	n2	statistic	p	p.adj	p.adj.signif	group1_rel_abun	group2_rel_abun	diff_means	stat_diff_means
LF/HF	-15	Lachnospiraceae	Chow	rel_abund	10	10	-1.3651976801483197	0.1721909273145084	0.664764323489611	ns	0.31792408976247416	0.21797510921325017	0.09994898054922399	0
LF/HF	-15	Lactobacillaceae	HF/HF	rel_abund	10	10	1.8560552730106366	0.06344568005620746	0.6344568005620745	ns	0.3086533056001176	0.4080256073589583	-0.09937230175884071	0
LF/HF	-15	Lactobacillaceae	HF/LF	rel_abund	10	10	1.4725727785869513	0.1408662693581725	0.6617589171929307	ns	0.3317445961878277	0.4080256073589583	-0.07628101117113062	0
LF/HF	-15	Lactobacillaceae	Chow	rel_abund	10	10	0.8129828881782127	0.4162278691314747	0.6617589171929307	ns	0.3518984863385617	0.4080256073589583	-0.05612712102039663	0
LF/HF	-15	Ruminococcaceae	HF/LF	rel_abund	10	10	-0.2607680962081058	0.7942713489449784	0.9755258582101649	ns	0.013035775959409945	0.01276270249104031	2.7307346836963516e-4	0
LF/HF	-15	Ruminococcaceae	HF/HF	rel_abund	10	10	-0.030678599553894705	0.9755258582101649	0.9755258582101649	ns	0.012747972097914052	0.01276270249104031	-1.4730393126258234e-5	0
LF/HF	-15	Ruminococcaceae	Chow	rel_abund	10	10	0.35280389486979047	0.7242354636250355	0.9755258582101649	ns	0.011663556058153179	0.01276270249104031	-0.0010991464328871312	0
LF/HF	3	Bacteroidaceae	HF/HF	rel_abund	9	10	0.6661195914844352	0.5053346629744879	0.63166832871811	ns	0.02810755117600768	0.08692579004932313	-0.058818238873315457	0
LF/HF	3	Bacteroidaceae	Chow	rel_abund	9	10	-1.7191892904890065	0.08557991023588873	0.2804677465227964	ns	0.28726657070837774	0.08692579004932313	0.2003407806590546	0
LF/HF	3	Bacteroidaceae	HF/LF	rel_abund	10	10	0.19605375297924457	0.8445680934903589	0.8445680934903589	ns	0.033169676238247105	0.08692579004932313	-0.05375611381107603	0
LF/HF	3	Enterobacteriaceae	HF/LF	rel_abund	10	10	-0.5247938038747848	0.5997265393397544	0.719571824026278	ns	0.303720344322531	0.1883919881915785	0.11532835613095246	0
LF/HF	3	Enterobacteriaceae	HF/HF	rel_abund	9	10	0.07506332609188467	0.9401643270101705	0.9401643270101705	ns	0.200974905311016	0.1883919881915785	0.012582917119437487	0
LF/HF	3	Enterobacteriaceae	Chow	rel_abund	9	10	1.9058761576012657	0.05666627507997948	0.18587415219508086	ns	2.294211006531464e-4	0.1883919881915785	-0.18816256709092535	0
LF/HF	3	Enterococcaceae	HF/LF	rel_abund	10	10	0.8147887719605624	0.4151932290370853	0.5931331843386932	ns	0.07796431033994641	0.1185956584415662	-0.040631348101619794	0
LF/HF	3	Enterococcaceae	HF/HF	rel_abund	9	10	-1.8159108278010665	0.06938405207623136	0.17346013019057838	ns	0.19773277382488064	0.1185956584415662	0.07913711538331443	0
LF/HF	3	Enterococcaceae	Chow	rel_abund	9	10	1.0522261599722644	0.29269580003390944	0.4878263333898491	ns	0.08149397897198082	0.1185956584415662	-0.03710167946958538	0
LF/HF	3	Lachnospiraceae	HF/LF	rel_abund	10	10	-0.8943046824665731	0.37115889533332064	0.5302269933333152	ns	5.610269353741023e-4	8.088050488203369e-4	-2.4777811344623454e-4	0
LF/HF	3	Lachnospiraceae	Chow	rel_abund	9	10	-3.974266736419063	7.059641176103736e-5	7.059641176103736e-4	***	0.013773797626103536	8.088050488203369e-4	0.012964992577283199	0.012964992577283199
LF/HF	3	Lachnospiraceae	HF/HF	rel_abund	9	10	-1.4188105629680914	0.15595425230210797	0.31190850460421593	ns	0.002354060163475226	8.088050488203369e-4	0.001545255114654889	0
LF/HF	3	Lactobacillaceae	Chow	rel_abund	9	10	-0.9845749108635876	0.324832918472163	0.41674156338509116	ns	0.09794287841744401	0.04740565066530547	0.050537227752138536	0
LF/HF	3	Lactobacillaceae	HF/LF	rel_abund	10	10	1.3416407864998736	0.1797124948789999	0.3594249897579998	ns	0.014467981487783907	0.04740565066530547	-0.03293766917752156	0
LF/HF	3	Lactobacillaceae	HF/HF	rel_abund	9	10	0.9673016668133487	0.3333932507080729	0.41674156338509116	ns	0.0399821943343593	0.04740565066530547	-0.007423456330946168	0
LF/HF	3	Ruminococcaceae	HF/HF	rel_abund	9	10	-0.09383969684452036	0.9252364972782068	0.9826932442681185	ns	7.591170284818024e-5	7.39997900062998e-5	1.9119128418804295e-6	0
LF/HF	3	Ruminococcaceae	Chow	rel_abund	9	10	-4.340085979059082	1.4242697780269785e-5	4.747565926756595e-5	****	0.0018704698052808741	7.39997900062998e-5	0.0017964700152745742	0.0017964700152745742
LF/HF	3	Ruminococcaceae	HF/LF	rel_abund	10	10	0.021692502797352572	0.9826932442681185	0.9826932442681185	ns	7.0000300030003e-5	7.39997900062998e-5	-3.9994899762968e-6	0
LF/LF	-15	Bacteroidaceae	Chow	rel_abund	10	10	1.1573355147563467	0.24713530895646463	0.9242167586465592	ns	0.021241680670711617	0.046349989494695196	-0.02510830882398358	0
LF/LF	-15	Bacteroidaceae	HF/HF	rel_abund	10	10	0.8323303359549068	0.4052225119792369	0.9242167586465592	ns	0.02105526661847129	0.046349989494695196	-0.025294722876223905	0
LF/LF	-15	Bacteroidaceae	LF/HF	rel_abund	10	10	1.0463581366290258	0.29539571323397473	0.9242167586465592	ns	0.020022811729735045	0.046349989494695196	-0.02632717776496015	0
LF/LF	-15	Bacteroidaceae	HF/LF	rel_abund	10	10	0.9274538029211821	0.3536909669487573	0.9242167586465592	ns	0.027808029220301934	0.046349989494695196	-0.01854196027439326	0
LF/LF	-15	Enterobacteriaceae	HF/HF	rel_abund	10	10	-0.26783448497348344	0.7888267249843169	0.8764741388714633	ns	0.004875925473453479	0.001804439968711138	0.0030714855047423413	0
LF/LF	-15	Enterobacteriaceae	LF/HF	rel_abund	10	10	-0.38389609512865935	0.7010554606630686	0.8763193258288358	ns	5.160325551508065e-4	0.001804439968711138	-0.0012884074135603315	0
LF/LF	-15	Enterobacteriaceae	HF/LF	rel_abund	10	10	0.43746299212335615	0.661775609401517	0.8763193258288358	ns	0.0011180213504535094	0.001804439968711138	-6.864186182576285e-4	0
LF/LF	-15	Enterobacteriaceae	Chow	rel_abund	10	10	0.9284928812414092	0.3531519587682693	0.8763193258288358	ns	7.300856105893227e-5	0.001804439968711138	-0.0017314314076522057	0
LF/LF	-15	Enterococcaceae	LF/HF	rel_abund	10	10	-0.5568496421230069	0.5776301633129861	0.9682725279443419	ns	1.3402547817161802e-4	8.80046602938196e-5	4.6020817877798415e-5	0
LF/LF	-15	Enterococcaceae	Chow	rel_abund	10	10	0.03977497443735749	0.9682725279443419	0.9682725279443419	ns	8.600115005950129e-5	8.80046602938196e-5	-2.0035102343183116e-6	0
LF/LF	-15	Enterococcaceae	HF/HF	rel_abund	10	10	-0.4971871804669703	0.6190570607089927	0.9682725279443419	ns	1.2100401076279083e-4	8.80046602938196e-5	3.299935046897123e-5	0
LF/LF	-15	Enterococcaceae	HF/LF	rel_abund	10	10	-0.2784248210615038	0.7806862680357093	0.9682725279443419	ns	8.100436093323057e-5	8.80046602938196e-5	-7.0002993605890326e-6	0
LF/LF	-15	Lachnospiraceae	HF/LF	rel_abund	10	10	-0.9203579866168444	0.35738571603752656	0.664764323489611	ns	0.2999585431569844	0.23301749664804317	0.06694104650894123	0
LF/LF	-15	Lachnospiraceae	HF/HF	rel_abund	10	10	-0.8436614877321075	0.3988585940937666	0.664764323489611	ns	0.2960087406935377	0.23301749664804317	0.06299124404549455	0
LF/LF	-15	Lachnospiraceae	Chow	rel_abund	10	10	-1.1811260828249508	0.23755263974831853	0.664764323489611	ns	0.31792408976247416	0.23301749664804317	0.084906593114431	0
LF/LF	-15	Lachnospiraceae	LF/HF	rel_abund	10	10	0.18407159732336878	0.8539572877898913	0.9388649898237753	ns	0.21797510921325017	0.23301749664804317	-0.015042387434792998	0
LF/LF	-15	Lactobacillaceae	HF/HF	rel_abund	10	10	1.0123937852785292	0.311349808641173	0.6617589171929307	ns	0.3086533056001176	0.3623150160510181	-0.05366171045090051	0
LF/LF	-15	Lactobacillaceae	Chow	rel_abund	10	10	-0.030678599553894705	0.9755258582101649	0.9755258582101649	ns	0.3518984863385617	0.3623150160510181	-0.010416529712456435	0
LF/LF	-15	Lactobacillaceae	HF/LF	rel_abund	10	10	0.628911290854844	0.5294071337543446	0.6617589171929307	ns	0.3317445961878277	0.3623150160510181	-0.030570419863190423	0
LF/LF	-15	Lactobacillaceae	LF/HF	rel_abund	10	10	-0.8436614877321075	0.3988585940937666	0.6617589171929307	ns	0.4080256073589583	0.3623150160510181	0.045710591307940196	0
LF/LF	-15	Ruminococcaceae	HF/LF	rel_abund	10	10	-0.5828933915240015	0.5599650696267267	0.9755258582101649	ns	0.013035775959409945	0.011443961241312611	0.0015918147180973338	0
LF/LF	-15	Ruminococcaceae	HF/HF	rel_abund	10	10	-0.35280389486979047	0.7242354636250355	0.9755258582101649	ns	0.012747972097914052	0.011443961241312611	0.0013040108566014404	0
LF/LF	-15	Ruminococcaceae	LF/HF	rel_abund	10	10	-0.3221252953158958	0.7473577758891482	0.9755258582101649	ns	0.01276270249104031	0.011443961241312611	0.0013187412497276986	0
LF/LF	-15	Ruminococcaceae	Chow	rel_abund	10	10	0.030678599553894705	0.9755258582101649	0.9755258582101649	ns	0.011663556058153179	0.011443961241312611	2.1959481684056745e-4	0
LF/LF	3	Bacteroidaceae	LF/HF	rel_abund	10	10	0.9475931393996828	0.3433366201373472	0.5722277002289121	ns	0.08692579004932313	0.26163153670676775	-0.17470574665744462	0
LF/LF	3	Bacteroidaceae	Chow	rel_abund	9	10	-0.7968698561259424	0.4255266192468453	0.6078951703526362	ns	0.28726657070837774	0.26163153670676775	0.02563503400160999	0
LF/LF	3	Bacteroidaceae	HF/HF	rel_abund	9	10	1.5884390258474992	0.11218709860911855	0.2804677465227964	ns	0.02810755117600768	0.26163153670676775	-0.23352398553076006	0
LF/LF	3	Bacteroidaceae	HF/LF	rel_abund	10	10	1.1436468923789274	0.25277010624757806	0.5055402124951561	ns	0.033169676238247105	0.26163153670676775	-0.22846186046852066	0
LF/LF	3	Enterobacteriaceae	LF/HF	rel_abund	10	10	0.9818722782173389	0.3261627744791094	0.5436046241318491	ns	0.1883919881915785	0.1636581288013748	0.0247338593902037	0
LF/LF	3	Enterobacteriaceae	HF/LF	rel_abund	10	10	0.45707847434255416	0.6476146416236501	0.719571824026278	ns	0.303720344322531	0.1636581288013748	0.14006221552115616	0
LF/LF	3	Enterobacteriaceae	HF/HF	rel_abund	9	10	1.030747624139782	0.302659185350114	0.5436046241318491	ns	0.200974905311016	0.1636581288013748	0.037316776509641186	0
LF/LF	3	Enterobacteriaceae	Chow	rel_abund	9	10	2.861560455649163	0.0042156109590920365	0.042156109590920365	*	2.294211006531464e-4	0.1636581288013748	-0.16342870770072165	-0.16342870770072165
LF/LF	3	Enterococcaceae	HF/LF	rel_abund	10	10	-0.30354875818138566	0.7614716954505587	0.8838942719330475	ns	0.07796431033994641	0.06506363867301722	0.012900671666929195	0
LF/LF	3	Enterococcaceae	LF/HF	rel_abund	10	10	-1.118337530141948	0.2634228637842136	0.4878263333898491	ns	0.1185956584415662	0.06506363867301722	0.05353201976854899	0
LF/LF	3	Enterococcaceae	Chow	rel_abund	9	10	-0.03628366068869836	0.9710561782427223	0.9710561782427223	ns	0.08149397897198082	0.06506363867301722	0.016430340298963605	0
LF/LF	3	Enterococcaceae	HF/HF	rel_abund	9	10	-2.9044206484620294	0.003679334570027755	0.02590861771436432	*	0.19773277382488064	0.06506363867301722	0.1326691351518634	0.1326691351518634
LF/LF	3	Lachnospiraceae	LF/HF	rel_abund	10	10	1.2471037773845794	0.21235944808707913	0.3539324134784652	ns	8.088050488203369e-4	0.002192148382903503	-0.001383343334083166	0
LF/LF	3	Lachnospiraceae	HF/LF	rel_abund	10	10	0.3527990949180063	0.7242390623516795	0.8047100692796438	ns	5.610269353741023e-4	0.002192148382903503	-0.0016311214475294004	0
LF/LF	3	Lachnospiraceae	HF/HF	rel_abund	9	10	-0.2049688805788797	0.837596438517394	0.837596438517394	ns	0.002354060163475226	0.002192148382903503	1.6191178057172297e-4	0
LF/LF	3	Lachnospiraceae	Chow	rel_abund	9	10	-2.760425054029852	0.005772620120070346	0.019242067066901153	*	0.013773797626103536	0.002192148382903503	0.011581649243200032	0.011581649243200032
LF/LF	3	Lactobacillaceae	HF/HF	rel_abund	9	10	-1.1003056460001845	0.2711989729860467	0.41674156338509116	ns	0.0399821943343593	0.009559153906242865	0.030423040428116437	0
LF/LF	3	Lactobacillaceae	LF/HF	rel_abund	10	10	-2.1242645786248002	0.03364802587476164	0.11216008624920548	ns	0.04740565066530547	0.009559153906242865	0.037846496759062605	0
LF/LF	3	Lactobacillaceae	Chow	rel_abund	9	10	-3.052182223677121	0.0022718413810356533	0.02271841381035653	*	0.09794287841744401	0.009559153906242865	0.08838372451120115	0.08838372451120115
LF/LF	3	Lactobacillaceae	HF/LF	rel_abund	10	10	-0.7826237921249267	0.4338480657664389	0.4820534064071544	ns	0.014467981487783907	0.009559153906242865	0.004908827581541042	0
LF/LF	3	Ruminococcaceae	HF/HF	rel_abund	9	10	-0.5161183326448634	0.6057717645931892	0.9717484953282802	ns	7.591170284818024e-5	6.7e-5	8.911702848180233e-6	0
LF/LF	3	Ruminococcaceae	HF/LF	rel_abund	10	10	-0.4121575531496927	0.6802239467297961	0.9717484953282802	ns	7.0000300030003e-5	6.7e-5	3.0003000300030038e-6	0
LF/LF	3	Ruminococcaceae	Chow	rel_abund	9	10	-4.762364614859425	1.9133756259852503e-6	1.9133756259852503e-5	****	0.0018704698052808741	6.7e-5	0.0018034698052808741	0.0018034698052808741
LF/LF	3	Ruminococcaceae	LF/HF	rel_abund	10	10	-0.4338500559470453	0.6643973296618468	0.9717484953282802	ns	7.39997900062998e-5	6.7e-5	6.999790006299804e-6	0
